id,hypers,roc,acc
173,"Namespace(experiment_id='173', head_linear=512, head_ps=0.5, lr=0.00035613271571076756, lr_mult=13.351969906782017, mask_prob=0.25, max_masked=10, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.26782437340937004, train_epochs=10, vis_mask_prob=0.10243837414256392)",0.7236136733177149,0.6759615540504456
174,"Namespace(experiment_id='174', head_linear=512, head_ps=0.5, lr=0.0011558710092817992, lr_mult=59.947192617428385, mask_prob=0.25, max_masked=12, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.23401666191311374, train_epochs=10, vis_mask_prob=0.1593382974151555)",0.7212407241833321,0.6836538314819336
175,"Namespace(experiment_id='175', head_linear=512, head_ps=0.5, lr=0.0008151015762869959, lr_mult=45.35819424647268, mask_prob=0.25, max_masked=6, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.2780907278161552, train_epochs=10, vis_mask_prob=0.14160247319915487)",0.7310645072452286,0.6711538434028625
176,"Namespace(experiment_id='176', head_linear=512, head_ps=0.5, lr=0.0003876625894057836, lr_mult=20.346200603783316, mask_prob=0.25, max_masked=6, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.21268758754284794, train_epochs=10, vis_mask_prob=0.12504259477120833)",0.7455511919447997,0.6778846383094788
177,"Namespace(experiment_id='177', head_linear=512, head_ps=0.5, lr=0.0019313113052955252, lr_mult=104.46153366168954, mask_prob=0.25, max_masked=1, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.2780605617889533, train_epochs=10, vis_mask_prob=0.19785973966283818)",0.7278087757619658,0.6798076629638672
178,"Namespace(experiment_id='178', head_linear=512, head_ps=0.5, lr=0.0016429158306556677, lr_mult=90.67554355979472, mask_prob=0.25, max_masked=19, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.20384836522227648, train_epochs=10, vis_mask_prob=0.2979390040230706)",0.7318039317767693,0.6625000238418579
179,"Namespace(experiment_id='179', head_linear=512, head_ps=0.5, lr=0.0015429255782753674, lr_mult=59.754106700995095, mask_prob=0.25, max_masked=7, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.23814806392833088, train_epochs=10, vis_mask_prob=0.27296110585477273)",0.7104775701604475,0.6692307591438293
180,"Namespace(experiment_id='180', head_linear=512, head_ps=0.5, lr=0.0016351572832903525, lr_mult=69.82443441426938, mask_prob=0.25, max_masked=23, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.29605581892200367, train_epochs=10, vis_mask_prob=0.28480424571507934)",0.7357839974950108,0.6865384578704834
181,"Namespace(experiment_id='181', head_linear=512, head_ps=0.5, lr=0.0014904269789406883, lr_mult=61.88063562905241, mask_prob=0.25, max_masked=16, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.25184729586825855, train_epochs=10, vis_mask_prob=0.1322711143500479)",0.7298157852047187,0.6817307472229004
182,"Namespace(experiment_id='182', head_linear=512, head_ps=0.5, lr=0.0019839730021417312, lr_mult=98.8458471220709, mask_prob=0.25, max_masked=25, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.2982871433715083, train_epochs=10, vis_mask_prob=0.1903572487988434)",0.7265902343145798,0.6865384578704834
183,"Namespace(experiment_id='183', head_linear=512, head_ps=0.5, lr=0.0017510711797997895, lr_mult=84.75197503942027, mask_prob=0.25, max_masked=19, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.2810667890834755, train_epochs=10, vis_mask_prob=0.2387749780401697)",0.7189922699955862,0.6817307472229004
184,"Namespace(experiment_id='184', head_linear=512, head_ps=0.5, lr=0.0017499880760500513, lr_mult=76.45970473992125, mask_prob=0.25, max_masked=6, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.2205164243991941, train_epochs=10, vis_mask_prob=0.12097183952936706)",0.7205918414311637,0.6778846383094788
185,"Namespace(experiment_id='185', head_linear=512, head_ps=0.5, lr=0.0009234036259567544, lr_mult=54.24118926568419, mask_prob=0.25, max_masked=25, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.2388504107452837, train_epochs=10, vis_mask_prob=0.2981486647130109)",0.7353501514688517,0.6846153736114502
186,"Namespace(experiment_id='186', head_linear=512, head_ps=0.5, lr=0.000709902335245085, lr_mult=35.5146596030361, mask_prob=0.25, max_masked=0, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.2537050512268499, train_epochs=10, vis_mask_prob=0.27713088529514474)",0.73842479939337,0.6855769157409668
187,"Namespace(experiment_id='187', head_linear=512, head_ps=0.5, lr=0.0018384117416215253, lr_mult=87.50705934287627, mask_prob=0.25, max_masked=8, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.25113481271262283, train_epochs=10, vis_mask_prob=0.2861805652312134)",0.7293555311595761,0.6865384578704834
200,"Namespace(experiment_id='200', head_linear=512, head_ps=0.6045540096983422, lr=0.0012842382415132574, lr_mult=65.53333601308506, mask_prob=0.25, max_masked=13, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2843138738288338, train_epochs=8, vis_mask_prob=0.11859141950799618)",0.7377608263446398,0.6759615540504456
201,"Namespace(experiment_id='201', head_linear=512, head_ps=0.5380722960887913, lr=0.00024311463842833288, lr_mult=12.924553684880564, mask_prob=0.25, max_masked=17, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2789142208465657, train_epochs=8, vis_mask_prob=0.19059434011241244)",0.7146047662701691,0.6625000238418579
202,"Namespace(experiment_id='202', head_linear=512, head_ps=0.5178461527430044, lr=0.0006721405925172452, lr_mult=30.05449589115382, mask_prob=0.25, max_masked=10, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2612826427121712, train_epochs=8, vis_mask_prob=0.1311312521318777)",0.7392830600103371,0.6625000238418579
203,"Namespace(experiment_id='203', head_linear=512, head_ps=0.5574512213171188, lr=0.0016416737242580142, lr_mult=104.6001475914783, mask_prob=0.25, max_masked=37, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.26564923122247697, train_epochs=8, vis_mask_prob=0.12972220471039683)",0.7223196803875188,0.6903846263885498
204,"Namespace(experiment_id='204', head_linear=512, head_ps=0.517000347412014, lr=0.0007692886589146117, lr_mult=34.998835802015016, mask_prob=0.25, max_masked=29, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.20400201678220659, train_epochs=8, vis_mask_prob=0.18406099089656214)",0.7268052710405891,0.6759615540504456
205,"Namespace(experiment_id='205', head_linear=512, head_ps=0.6611488159051699, lr=0.0007036398552977107, lr_mult=33.06319825662786, mask_prob=0.25, max_masked=25, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.26409100744509517, train_epochs=8, vis_mask_prob=0.19236425336136886)",0.7312984068419405,0.6740384697914124
206,"Namespace(experiment_id='206', head_linear=512, head_ps=0.7765084268643725, lr=0.0013983445394117628, lr_mult=71.57024991529963, mask_prob=0.25, max_masked=2, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2824720524090308, train_epochs=8, vis_mask_prob=0.12274127399953115)",0.7345767737700465,0.6769230961799622
207,"Namespace(experiment_id='207', head_linear=512, head_ps=0.5366172590527433, lr=0.0010246298572044745, lr_mult=54.36550419532868, mask_prob=0.25, max_masked=27, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2644052545315151, train_epochs=8, vis_mask_prob=0.17148114187450375)",0.7352482919670579,0.6673076748847961
208,"Namespace(experiment_id='208', head_linear=512, head_ps=0.5898202955797495, lr=0.0013960093475664397, lr_mult=71.06739493035755, mask_prob=0.25, max_masked=39, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2357296311281708, train_epochs=8, vis_mask_prob=0.21259728072168899)",0.7283218458450754,0.6682692170143127
209,"Namespace(experiment_id='209', head_linear=512, head_ps=0.7135821487145084, lr=0.001432038852393399, lr_mult=73.05837757297851, mask_prob=0.25, max_masked=11, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2973882566720981, train_epochs=8, vis_mask_prob=0.1883489164976075)",0.7442722893111658,0.6788461804389954
210,"Namespace(experiment_id='210', head_linear=512, head_ps=0.7732384131521475, lr=0.0010080901399103072, lr_mult=46.88239054791372, mask_prob=0.25, max_masked=26, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2870096387381478, train_epochs=8, vis_mask_prob=0.2699826252401132)",0.7329526806025555,0.6740384697914124
211,"Namespace(experiment_id='211', head_linear=512, head_ps=0.5457229850805242, lr=0.00023480007221700575, lr_mult=8.365766416285046, mask_prob=0.25, max_masked=6, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.24869785357746566, train_epochs=8, vis_mask_prob=0.2854161520095114)",0.724937846841035,0.6701923012733461
212,"Namespace(experiment_id='212', head_linear=512, head_ps=0.5182808348234088, lr=0.0012934555980674504, lr_mult=62.12206188691626, mask_prob=0.25, max_masked=18, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.29240675276251404, train_epochs=8, vis_mask_prob=0.165863933540072)",0.7359179238769991,0.6740384697914124
213,"Namespace(experiment_id='213', head_linear=512, head_ps=0.5897856655090136, lr=0.001703654444361782, lr_mult=83.61424710844027, mask_prob=0.25, max_masked=34, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2484903690638302, train_epochs=8, vis_mask_prob=0.27760821409163533)",0.7370553549803638,0.6701923012733461
214,"Namespace(experiment_id='214', head_linear=512, head_ps=0.7709486869244095, lr=0.0008025596583883946, lr_mult=36.7162979255943, mask_prob=0.25, max_masked=6, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.28079005162038445, train_epochs=8, vis_mask_prob=0.18240404634638532)",0.7288613239471691,0.6644230484962463
215,"Namespace(experiment_id='215', head_linear=512, head_ps=0.7015314920576027, lr=0.0019404628112268752, lr_mult=73.47428650586002, mask_prob=0.25, max_masked=23, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.23588857265920626, train_epochs=8, vis_mask_prob=0.17876935844254624)",0.7243021680983586,0.6807692050933838
216,"Namespace(experiment_id='216', head_linear=512, head_ps=0.6853010053329543, lr=0.0016161318562612705, lr_mult=105.98790307517945, mask_prob=0.25, max_masked=4, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.25685896581523066, train_epochs=8, vis_mask_prob=0.1410853706225304)",0.7233458205537384,0.6625000238418579
217,"Namespace(experiment_id='217', head_linear=512, head_ps=0.51180522737519, lr=0.001305642885399159, lr_mult=51.85535163794125, mask_prob=0.25, max_masked=15, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2363740874011664, train_epochs=8, vis_mask_prob=0.22016543697196367)",0.7329564531766961,0.6788461804389954
201,"Namespace(experiment_id='201', head_linear=512, head_ps=0.5926385295779082, lr=0.001293827727061805, lr_mult=63.81427290533672, mask_prob=0.25, max_masked=9, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=True, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2591493777419811, train_epochs=8, vis_mask_prob=0.20121084878179285)",0.9996176470588236,0.9870370626449584
201,"Namespace(experiment_id='201', head_linear=512, head_ps=0.7254670931399473, lr=0.0004425971229976844, lr_mult=20.074497420017025, mask_prob=0.25, max_masked=1, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2579241816111395, train_epochs=8, vis_mask_prob=0.1853563261643415)",-inf,-inf
202,"Namespace(experiment_id='202', head_linear=512, head_ps=0.7901990326555086, lr=0.001962023800080989, lr_mult=127.65255142603698, mask_prob=0.25, max_masked=0, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2670097665730026, train_epochs=8, vis_mask_prob=0.2528860162288078)",-inf,-inf
203,"Namespace(experiment_id='203', head_linear=512, head_ps=0.651461613572364, lr=0.00023248571224286668, lr_mult=14.9418470268501, mask_prob=0.25, max_masked=13, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2229790305540257, train_epochs=8, vis_mask_prob=0.29833296670466186)",-inf,-inf
204,"Namespace(experiment_id='204', head_linear=512, head_ps=0.5720462291831374, lr=0.001266735249527205, lr_mult=49.93268129200453, mask_prob=0.25, max_masked=36, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.26673130959515884, train_epochs=8, vis_mask_prob=0.2701536247412091)",-inf,-inf
205,"Namespace(experiment_id='205', head_linear=512, head_ps=0.6704612232700242, lr=0.001914691792558468, lr_mult=71.49588081850604, mask_prob=0.25, max_masked=33, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2312404731697166, train_epochs=8, vis_mask_prob=0.2234582055237393)",-inf,-inf
206,"Namespace(experiment_id='206', head_linear=512, head_ps=0.6576969425356353, lr=0.0012543845912876656, lr_mult=79.59105669608857, mask_prob=0.25, max_masked=10, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.21403362391734035, train_epochs=8, vis_mask_prob=0.12994594114927005)",-inf,-inf
207,"Namespace(experiment_id='207', head_linear=512, head_ps=0.6230026318822484, lr=0.0018926202583126283, lr_mult=125.92629650743939, mask_prob=0.25, max_masked=12, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.21501780537512005, train_epochs=8, vis_mask_prob=0.22405198948775829)",-inf,-inf
208,"Namespace(experiment_id='208', head_linear=512, head_ps=0.7185246641882295, lr=0.0018699534553061057, lr_mult=87.66414627017161, mask_prob=0.25, max_masked=35, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.21991046724333227, train_epochs=8, vis_mask_prob=0.19511857466852867)",-inf,-inf
209,"Namespace(experiment_id='209', head_linear=512, head_ps=0.6888749181688654, lr=0.00197645802623443, lr_mult=116.78698596875644, mask_prob=0.25, max_masked=7, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.25039869498108736, train_epochs=8, vis_mask_prob=0.23333433033122733)",-inf,-inf
210,"Namespace(experiment_id='210', head_linear=512, head_ps=0.7268311033912283, lr=0.001452789071664507, lr_mult=59.541758673961866, mask_prob=0.25, max_masked=22, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2736189459366511, train_epochs=8, vis_mask_prob=0.11829103150335635)",-inf,-inf
211,"Namespace(experiment_id='211', head_linear=512, head_ps=0.60361502639163, lr=0.0009926460321129098, lr_mult=53.88580656187608, mask_prob=0.25, max_masked=32, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2464253063962158, train_epochs=8, vis_mask_prob=0.17615988870401783)",-inf,-inf
212,"Namespace(experiment_id='212', head_linear=512, head_ps=0.6451193462564184, lr=0.00038676664236445577, lr_mult=25.402663005141257, mask_prob=0.25, max_masked=15, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2686056979007206, train_epochs=8, vis_mask_prob=0.29173765179463085)",-inf,-inf
213,"Namespace(experiment_id='213', head_linear=512, head_ps=0.5852425322702121, lr=0.0008803166676481614, lr_mult=51.050748976208766, mask_prob=0.25, max_masked=20, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2163324745805091, train_epochs=8, vis_mask_prob=0.23725674518299025)",-inf,-inf
214,"Namespace(experiment_id='214', head_linear=512, head_ps=0.5080469475301779, lr=0.0015532418141533343, lr_mult=74.16594727098285, mask_prob=0.25, max_masked=25, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.27246303967219426, train_epochs=8, vis_mask_prob=0.2955340047149654)",-inf,-inf
215,"Namespace(experiment_id='215', head_linear=512, head_ps=0.7670757400317629, lr=0.0014797412708640548, lr_mult=77.27435849845976, mask_prob=0.25, max_masked=12, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2329518282473739, train_epochs=8, vis_mask_prob=0.17650973809890555)",-inf,-inf
216,"Namespace(experiment_id='216', head_linear=512, head_ps=0.7259525891355755, lr=0.0004920253019580069, lr_mult=28.998713759773082, mask_prob=0.25, max_masked=11, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.28896181838740537, train_epochs=8, vis_mask_prob=0.18778762560621562)",-inf,-inf
217,"Namespace(experiment_id='217', head_linear=512, head_ps=0.5310146457452882, lr=0.0019213038161455611, lr_mult=72.45900091533424, mask_prob=0.25, max_masked=14, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.22134501828368913, train_epochs=8, vis_mask_prob=0.1679101046020158)",-inf,-inf
218,"Namespace(experiment_id='218', head_linear=512, head_ps=0.7941276688511427, lr=0.00038385992082293934, lr_mult=16.99531114086445, mask_prob=0.25, max_masked=39, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.29479004094836814, train_epochs=8, vis_mask_prob=0.19882466098673263)",-inf,-inf
219,"Namespace(experiment_id='219', head_linear=512, head_ps=0.6627568125693064, lr=0.0014806683035665483, lr_mult=92.93918266020538, mask_prob=0.25, max_masked=29, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.26799613316108334, train_epochs=8, vis_mask_prob=0.23277547452071598)",-inf,-inf
220,"Namespace(experiment_id='220', head_linear=512, head_ps=0.5544165582547149, lr=0.00020904471549884748, lr_mult=7.475756068573482, mask_prob=0.25, max_masked=32, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.25584738897649373, train_epochs=8, vis_mask_prob=0.27293260028403094)",-inf,-inf
221,"Namespace(experiment_id='221', head_linear=512, head_ps=0.7224897190267624, lr=0.0011786792065122697, lr_mult=74.32043143248396, mask_prob=0.25, max_masked=24, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.26049840581031114, train_epochs=8, vis_mask_prob=0.1456603457490245)",-inf,-inf
222,"Namespace(experiment_id='222', head_linear=512, head_ps=0.7277576874285268, lr=0.001578230908910137, lr_mult=68.99742518855, mask_prob=0.25, max_masked=29, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.27019686913223584, train_epochs=8, vis_mask_prob=0.12283958624302463)",-inf,-inf
223,"Namespace(experiment_id='223', head_linear=512, head_ps=0.6699318994239203, lr=0.0005299023630791044, lr_mult=21.531118805857005, mask_prob=0.25, max_masked=9, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2720900826561139, train_epochs=8, vis_mask_prob=0.2258659178987195)",-inf,-inf
224,"Namespace(experiment_id='224', head_linear=512, head_ps=0.6974553241124961, lr=0.0005380504729369648, lr_mult=35.344612271499784, mask_prob=0.25, max_masked=40, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.25851975112972225, train_epochs=8, vis_mask_prob=0.2519913489677511)",-inf,-inf
225,"Namespace(experiment_id='225', head_linear=512, head_ps=0.5769003450563849, lr=0.0018910358405634046, lr_mult=70.76412132141286, mask_prob=0.25, max_masked=21, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2988566470824918, train_epochs=8, vis_mask_prob=0.1909334859126547)",-inf,-inf
226,"Namespace(experiment_id='226', head_linear=512, head_ps=0.62016542585345, lr=0.0006909178186928113, lr_mult=45.19646764896942, mask_prob=0.25, max_masked=14, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2961768191192292, train_epochs=8, vis_mask_prob=0.12294142410844439)",-inf,-inf
227,"Namespace(experiment_id='227', head_linear=512, head_ps=0.7501710253184373, lr=0.0012534882429900828, lr_mult=58.68819188050542, mask_prob=0.25, max_masked=20, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2932562814398158, train_epochs=8, vis_mask_prob=0.2891532857377248)",-inf,-inf
228,"Namespace(experiment_id='228', head_linear=512, head_ps=0.6493720183516885, lr=0.00024966635888924477, lr_mult=13.51546600123418, mask_prob=0.25, max_masked=20, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2626445376534136, train_epochs=8, vis_mask_prob=0.1856010229140369)",-inf,-inf
229,"Namespace(experiment_id='229', head_linear=512, head_ps=0.7341604339588699, lr=0.001575202960949611, lr_mult=82.53332268311516, mask_prob=0.25, max_masked=33, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.22838789076960084, train_epochs=8, vis_mask_prob=0.13317048806234597)",-inf,-inf
230,"Namespace(experiment_id='230', head_linear=512, head_ps=0.7677425309125643, lr=0.0011950309416009757, lr_mult=43.211749278818274, mask_prob=0.25, max_masked=10, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.29067224083028187, train_epochs=8, vis_mask_prob=0.2918665179038406)",-inf,-inf
231,"Namespace(experiment_id='231', head_linear=512, head_ps=0.6233894877682662, lr=0.00030517992331059176, lr_mult=14.411394663829627, mask_prob=0.25, max_masked=2, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.22268784226909685, train_epochs=8, vis_mask_prob=0.20985558393139575)",-inf,-inf
232,"Namespace(experiment_id='232', head_linear=512, head_ps=0.5747030438228652, lr=0.0014932699676064932, lr_mult=86.31102805663733, mask_prob=0.25, max_masked=40, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.20076161983188312, train_epochs=8, vis_mask_prob=0.27685978678987216)",-inf,-inf
233,"Namespace(experiment_id='233', head_linear=512, head_ps=0.7251940426957104, lr=0.0018092626751189005, lr_mult=83.695348205496, mask_prob=0.25, max_masked=31, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2210697995159076, train_epochs=8, vis_mask_prob=0.1405835510754397)",-inf,-inf
234,"Namespace(experiment_id='234', head_linear=512, head_ps=0.6693051825446152, lr=0.0003616474172588413, lr_mult=17.455246239548952, mask_prob=0.25, max_masked=10, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.23721171912978128, train_epochs=8, vis_mask_prob=0.10474930989428118)",-inf,-inf
235,"Namespace(experiment_id='235', head_linear=512, head_ps=0.7838171195674213, lr=0.0011873219917258174, lr_mult=53.04013543769427, mask_prob=0.25, max_masked=6, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.28370524243249373, train_epochs=8, vis_mask_prob=0.29389742695238175)",-inf,-inf
236,"Namespace(experiment_id='236', head_linear=512, head_ps=0.6051622345066417, lr=0.0014874673738660828, lr_mult=89.11246779859127, mask_prob=0.25, max_masked=3, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.22460402273745375, train_epochs=8, vis_mask_prob=0.14988317815780294)",-inf,-inf
237,"Namespace(experiment_id='237', head_linear=512, head_ps=0.6042968309170208, lr=0.0012896370886596581, lr_mult=51.95277956233911, mask_prob=0.25, max_masked=7, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2470468187266454, train_epochs=8, vis_mask_prob=0.16526055568303274)",-inf,-inf
238,"Namespace(experiment_id='238', head_linear=512, head_ps=0.6865640244585766, lr=0.0011024987351797276, lr_mult=59.003875366784285, mask_prob=0.25, max_masked=19, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2058995293023208, train_epochs=8, vis_mask_prob=0.21302808824796926)",-inf,-inf
239,"Namespace(experiment_id='239', head_linear=512, head_ps=0.509159339864423, lr=0.0016408090227406434, lr_mult=65.42656012614398, mask_prob=0.25, max_masked=34, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2481657370097407, train_epochs=8, vis_mask_prob=0.2673956354315592)",-inf,-inf
240,"Namespace(experiment_id='240', head_linear=512, head_ps=0.7100820625553422, lr=0.0015678950264618725, lr_mult=78.32891656152702, mask_prob=0.25, max_masked=12, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.29274134625080267, train_epochs=8, vis_mask_prob=0.13450598983711684)",-inf,-inf
